2017-05-29 18:00:33, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:33, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:33, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:33, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:33, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:34, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (112, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:34, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (144, -30), (112, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:34, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:35, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (112, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (128, 50), (144, 55), (160, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:35, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (144, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:35, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (144, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:36, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:36, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (80, -30), (80, -25), (80, -20), (80, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (80, 40), (80, 45), (64, 50), (64, 55), (64, 60)]
2017-05-29 18:00:36, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (64, -30), (64, -25), (64, -20), (80, -15), (64, -10), (64, -5), (64, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:36, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:36, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (80, -30), (80, -25), (80, -20), (80, -15), (64, -10), (64, -5), (64, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (192, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:36, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (192, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:36, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:36, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (80, -20), (80, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:37, [(48, -60), (48, -55), (48, -50), (80, -45), (80, -40), (96, -35), (192, -30), (112, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (192, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:37, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:37, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:37, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:37, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:37, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:37, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (96, -30), (96, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:38, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:38, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (192, -30), (112, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:38, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (80, -10), (80, -5), (80, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:38, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:38, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (96, -30), (96, -25), (80, -20), (80, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (80, 15), (80, 20), (80, 25), (80, 30), (80, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:38, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (64, -30), (64, -25), (64, -20), (80, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:38, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:38, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (80, -35), (80, -30), (80, -25), (80, -20), (64, -15), (48, -10), (48, -5), (64, 0), (80, 5), (64, 10), (80, 15), (80, 20), (80, 25), (80, 30), (80, 35), (112, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(48, -60), (48, -55), (48, -50), (80, -45), (80, -40), (80, -35), (80, -30), (80, -25), (80, -20), (80, -15), (80, -10), (80, -5), (80, 0), (80, 5), (80, 10), (80, 15), (80, 20), (80, 25), (80, 30), (80, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:39, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (128, -35), (144, -30), (96, -25), (80, -20), (80, -15), (80, -10), (80, -5), (80, 0), (80, 5), (96, 10), (80, 15), (80, 20), (80, 25), (80, 30), (80, 35), (112, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (128, -35), (96, -30), (96, -25), (80, -20), (80, -15), (80, -10), (80, -5), (64, 0), (64, 5), (64, 10), (80, 15), (80, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:39, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:39, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:40, [(48, -60), (48, -55), (48, -50), (48, -45), (64, -40), (64, -35), (64, -30), (64, -25), (64, -20), (80, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (128, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:40, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (96, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:40, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:40, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (144, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (144, 55), (160, 60)]
2017-05-29 18:00:40, [(48, -60), (48, -55), (48, -50), (48, -45), (80, -40), (96, -35), (96, -30), (96, -25), (80, -20), (80, -15), (64, -10), (64, -5), (80, 0), (80, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:40, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:40, [(64, -60), (64, -55), (64, -50), (80, -45), (80, -40), (96, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:40, [(128, -60), (112, -55), (112, -50), (128, -45), (128, -40), (128, -35), (96, -30), (96, -25), (96, -20), (96, -15), (80, -10), (80, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:41, [(144, -60), (144, -55), (128, -50), (144, -45), (128, -40), (144, -35), (96, -30), (96, -25), (96, -20), (96, -15), (64, -10), (64, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(144, -60), (144, -55), (128, -50), (144, -45), (128, -40), (144, -35), (160, -30), (112, -25), (96, -20), (96, -15), (64, -10), (64, -5), (96, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(144, -60), (144, -55), (128, -50), (144, -45), (128, -40), (144, -35), (160, -30), (112, -25), (96, -20), (96, -15), (80, -10), (64, -5), (96, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (128, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:00:41, [(144, -60), (144, -55), (128, -50), (144, -45), (128, -40), (144, -35), (96, -30), (96, -25), (80, -20), (80, -15), (80, -10), (80, -5), (96, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (112, 35), (112, 40), (128, 45), (160, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(192, -60), (144, -55), (160, -50), (144, -45), (160, -40), (144, -35), (160, -30), (112, -25), (96, -20), (96, -15), (80, -10), (80, -5), (64, 0), (64, 5), (64, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (128, 45), (176, 50), (160, 55), (160, 60)]
2017-05-29 18:00:41, [(192, -60), (144, -55), (128, -50), (144, -45), (128, -40), (144, -35), (160, -30), (160, -25), (96, -20), (96, -15), (80, -10), (80, -5), (96, 0), (96, 5), (96, 10), (96, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (96, 45), (176, 50), (160, 55), (160, 60)]
