2017-05-29 18:13:53, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:13:53, [(384, -60), (288, -55), (272, -50), (208, -45), (208, -40), (208, -35), (208, -30), (208, -25), (208, -20), (208, -15), (192, -10), (192, -5), (176, 0), (176, 5), (176, 10), (176, 15), (192, 20), (192, 25), (192, 30), (176, 35), (192, 40), (256, 45), (288, 50), (320, 55), (320, 60)]
2017-05-29 18:13:53, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:13:53, [(272, -60), (304, -55), (208, -50), (192, -45), (208, -40), (208, -35), (192, -30), (192, -25), (192, -20), (192, -15), (192, -10), (192, -5), (160, 0), (144, 5), (144, 10), (192, 15), (176, 20), (160, 25), (176, 30), (160, 35), (176, 40), (240, 45), (288, 50), (320, 55), (304, 60)]
2017-05-29 18:13:53, [(208, -60), (176, -55), (176, -50), (192, -45), (208, -40), (176, -35), (176, -30), (160, -25), (176, -20), (176, -15), (176, -10), (176, -5), (160, 0), (160, 5), (112, 10), (112, 15), (96, 20), (96, 25), (96, 30), (96, 35), (96, 40), (112, 45), (160, 50), (288, 55), (112, 60)]
2017-05-29 18:13:53, [(224, -60), (240, -55), (240, -50), (192, -45), (192, -40), (208, -35), (160, -30), (160, -25), (160, -20), (160, -15), (160, -10), (160, -5), (128, 0), (128, 5), (128, 10), (128, 15), (112, 20), (112, 25), (112, 30), (176, 35), (176, 40), (240, 45), (240, 50), (224, 55), (288, 60)]
2017-05-29 18:13:54, [(224, -60), (240, -55), (288, -50), (192, -45), (208, -40), (224, -35), (208, -30), (208, -25), (208, -20), (208, -15), (208, -10), (208, -5), (160, 0), (160, 5), (160, 10), (192, 15), (144, 20), (128, 25), (112, 30), (176, 35), (176, 40), (272, 45), (304, 50), (336, 55), (304, 60)]
2017-05-29 18:13:54, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
2017-05-29 18:13:54, [(224, -60), (240, -55), (208, -50), (208, -45), (208, -40), (208, -35), (208, -30), (208, -25), (192, -20), (192, -15), (160, -10), (160, -5), (128, 0), (144, 5), (144, 10), (128, 15), (128, 20), (128, 25), (112, 30), (176, 35), (192, 40), (256, 45), (288, 50), (320, 55), (288, 60)]
2017-05-29 18:13:54, [(224, -60), (240, -55), (256, -50), (192, -45), (192, -40), (176, -35), (176, -30), (160, -25), (176, -20), (176, -15), (176, -10), (176, -5), (128, 0), (128, 5), (144, 10), (128, 15), (128, 20), (128, 25), (112, 30), (176, 35), (176, 40), (208, 45), (224, 50), (288, 55), (304, 60)]
2017-05-29 18:13:54, [(0, -60), (0, -55), (0, -50), (0, -45), (0, -40), (0, -35), (0, -30), (0, -25), (0, -20), (0, -15), (0, -10), (0, -5), (0, 0), (0, 5), (0, 10), (0, 15), (0, 20), (0, 25), (0, 30), (0, 35), (0, 40), (0, 45), (0, 50), (0, 55), (0, 60)]
